Материал;Краткий текст материала;ЕИ;ГруппаМтр;КлОцн;Вид оценки;ВидМ;;Названия строк;Количество по полю КлОцн
10293969;Плавкие вставки к ПР-2, 220В (15-15) 15А;ШТ;101020500;1061;10;ROH;;;
10293970;БП ATX 520W CoolerMaster RS520-AMCBM3-EU;ШТ;115060000;700;7;ROH;;;
10293970;БП ATX 520W CoolerMaster RS520-AMCBM3-EU;ШТ;115060000;1163;10;ROH;;;
10293971;Вагонка липа 15х96х2000мм;ПМ;113010000;700;7;ROH;;;
10293971;Вагонка липа 15х96х2000мм;ПМ;113010000;1180;10;ROH;;;
10293972;Втулка ч.МТ-200703;ШТ;107070200;700;7;ROH;;;
10293972;Втулка ч.МТ-200703;ШТ;107070200;1064;10;ROH;;;
10293973;Фланец 1-250-10 ст.20 ГОСТ 12820-80;ШТ;106090000;700;7;ROH;;;
10293973;Фланец 1-250-10 ст.20 ГОСТ 12820-80;ШТ;106090000;1080;10;ROH;;;
10293974;Вал вентилятора ВД-15,5 б/у;ШТ;107030300;700;7;ROH;;;
10293974;Вал вентилятора ВД-15,5 б/у;ШТ;107030300;1064;10;ROH;;;
10293975;Било (молоток) 101-2-7 СТП536-80;ШТ;107040400;1100;10;ROH;;;
10293976;Гидрант пожарный Н-1,50м;ШТ;110000000;700;7;ROH;;;
10293976;Гидрант пожарный Н-1,50м;ШТ;110000000;1210;10;ROH;;;
10293977;Папка скоросшиватель А4 Attache желтый;УПК;118020000;1161;10;ROH;;;
10293978;Ролик для валика Stayer полиакрил;ШТ;118100000;1150;10;ROH;;;
10293979;Ограждение металл 1350х2000мм;ШТ;116020000;700;7;ROH;;;
10293979;Ограждение металл 1350х2000мм;ШТ;116020000;1130;10;ROH;;;
10293980;Отвод гнутый 160х12 60 град. б/у;ШТ;106090000;700;7;ROH;;;
10293980;Отвод гнутый 160х12 60 град. б/у;ШТ;106090000;1080;10;ROH;;;
10293981;Блок-кубик Post-it Basit 654-BB, голубые;ШТ;118020000;1161;10;ROH;;;
10293982;Тонер-картридж Cactus CS-C8543X;ШТ;115020000;1163;10;ROH;;;
10293983;Кисть малярн.радиатор. Red 65мм;ШТ;118100000;1150;10;ROH;;;
10293984;Аккумулятор Varta 6СТ-190;ШТ;109040000;700;7;ROH;;;
10293984;Аккумулятор Varta 6СТ-190;ШТ;109040000;1210;10;ROH;;;
10293985;Напильник кругл.д/заточк.цепей 4,8х150мм;ШТ;108010000;1130;10;ROH;;;
10293986;клапан обратный VKK 160 для вентилятора;ШТ;107030300;700;7;ROH;;;
10293986;клапан обратный VKK 160 для вентилятора;ШТ;107030300;1064;10;ROH;;;
10293987;Эмерсон Ovation Consumables Kit-Fuses;ШТ;101010500;700;7;ROH;;;
10293987;Эмерсон Ovation Consumables Kit-Fuses;ШТ;101010500;1061;10;ROH;;;
10293988;Костюм спасателя летн.48-50/182-188;КМП;118090100;1140;10;ROH;;;
10293989;Ручка шарик. Attache Ultima 148053 син;ШТ;118020000;1161;10;ROH;;;
10293990;Папка с зажимом Attache А4 0.7 мм синяя;ШТ;118020000;1161;10;ROH;;;
10293991;Конверты С4, отрывная полоса STRIP;ШТ;118020000;1161;10;ROH;;;
10293992;Шайба конуса СТ-209155;ШТ;107070200;700;7;ROH;;;
10293992;Шайба конуса СТ-209155;ШТ;107070200;1064;10;ROH;;;
10293993;Сопло ч. 271090;ШТ;107070200;700;7;ROH;;;
10293993;Сопло ч. 271090;ШТ;107070200;1064;10;ROH;;;
10293994;Труба 60х6 ч. 128250 исп. 2 правая;ШТ;107030300;700;7;ROH;;;
10293994;Труба 60х6 ч. 128250 исп. 2 правая;ШТ;107030300;1064;10;ROH;;;
10293995;Лента клейкая упак. ATTACHE 50мм х50м;ШТ;118100000;1150;10;ROH;;;
10293996;Кольцо уплотнительное 2Т272-115;ШТ;107070200;700;7;ROH;;;
10293996;Кольцо уплотнительное 2Т272-115;ШТ;107070200;1064;10;ROH;;;
10293997;ГСО хлорид-ионов 1 г/л (5мл);АМП;114020000;1050;10;ROH;;;
10293998;Крышка ТЭ 015.31.001;ШТ;101020300;700;7;ROH;;;
10293998;Крышка ТЭ 015.31.001;ШТ;101020300;1061;10;ROH;;;
10293999;Лопата снегоуборочная с черенк.460х340мм;ШТ;108010000;1130;10;ROH;;;
10294000;Знак Работать здесь 100х100 пластик;ШТ;116020000;700;7;ROH;;;
10294000;Знак Работать здесь 100х100 пластик;ШТ;116020000;1130;10;ROH;;;
10294001;Метчик ручной М20х2,5 осн.;КМП;108010000;1130;10;ROH;;;
10294002;Пропуск огородника 10х6,0мм;ШТ;118080000;1161;10;ROH;;;
10294003;Кольцо прижимное МТ-159833;ШТ;107070200;700;7;ROH;;;
10294003;Кольцо прижимное МТ-159833;ШТ;107070200;1064;10;ROH;;;
10294004;СО 153-34.03.204 ПБ при работе с инструм;ШТ;118080000;1161;10;ROH;;;
10294005;Кордщетка 5-рядная с деревянной ручкой;ШТ;118100000;1150;10;ROH;;;
10294006;Короб Делопроизводство 480х325х295;ШТ;118020000;1161;10;ROH;;;
10294007;Сольвент;КГ;114010000;1050;10;ROH;;;
10294008;Петля стальная правая 100х70х2,5 (2шт.);УПК;118100000;1150;10;ROH;;;
10294009;Заглушка ГЗ-65;ШТ;106090000;700;7;ROH;;;
10294009;Заглушка ГЗ-65;ШТ;106090000;1080;10;ROH;;;
10294010;Ключ гаечный комбинированный 22х22;ШТ;108010000;1130;10;ROH;;;
10294011;Компенсатор;ШТ;106090000;700;7;ROH;;;
10294011;Компенсатор;ШТ;106090000;1080;10;ROH;;;
10294012;Ключ торцевой изогнутый одност.11 мм;ШТ;108010000;1130;10;ROH;;;
10294013;Камера (задняя МТЗ) 13,6х38;ШТ;109040000;700;7;ROH;;;
10294013;Камера (задняя МТЗ) 13,6х38;ШТ;109040000;1210;10;ROH;;;
10294014;Кольцо уплотнит. 8СЯ.370.438;ШТ;101010500;700;7;ROH;;;
10294014;Кольцо уплотнит. 8СЯ.370.438;ШТ;101010500;1061;10;ROH;;;
10294015;Ручка гелевая Attache Town 168716 зел;ШТ;118020000;1161;10;ROH;;;
10294016;Лампа накаливания Ц-215-225-10 B15d/18;ШТ;101060000;700;7;ROH;;;
10294016;Лампа накаливания Ц-215-225-10 B15d/18;ШТ;101060000;1061;10;ROH;;;
10294017;Дегазатор (для водоподготовки);ШТ;114040000;700;7;ROH;;;
10294017;Дегазатор (для водоподготовки);ШТ;114040000;1210;10;ROH;;;
10294018;Угол 16*3/4 ВР;ШТ;106090000;700;7;ROH;;;
10294018;Угол 16*3/4 ВР;ШТ;106090000;1080;10;ROH;;;
10294019;Фильтр воздушный BF P 7 G 03 W 1.X;ШТ;107070200;700;7;ROH;;;
10294019;Фильтр воздушный BF P 7 G 03 W 1.X;ШТ;107070200;1064;10;ROH;;;
10294020;Окно металлопластиковое;ШТ;113010000;700;7;ROH;;;
10294020;Окно металлопластиковое;ШТ;113010000;1180;10;ROH;;;
10294021;Винт с гол.торц.кл.М20х180 MBD57HD049G/0;ШТ;107070200;700;7;ROH;;;
10294021;Винт с гол.торц.кл.М20х180 MBD57HD049G/0;ШТ;107070200;1064;10;ROH;;;
10294022;Знак пласт.Не откр, раб.люди, 300х150;ШТ;116020000;700;7;ROH;;;
10294022;Знак пласт.Не откр, раб.люди, 300х150;ШТ;116020000;1130;10;ROH;;;
10294023;Бумага HP C6036A 914ммх45м, 90г/м2;РУЛ;115020000;1163;10;ROH;;;
10294024;Плиты железобетонные 2.0м х2.5м х1.0м БУ;ШТ;113010000;700;7;ROH;;;
10294024;Плиты железобетонные 2.0м х2.5м х1.0м БУ;ШТ;113010000;1180;10;ROH;;;
10294025;Гайка 76х4 ЦНД ТГ2;ШТ;105040000;1070;10;ROH;;;
10294026;Короб архивный BRAUBERG;ШТ;118020000;1161;10;ROH;;;
10294027;Печенье биск.FL 135г;ПАЧ;118070000;1200;10;ROH;;;
10294028;Ремень вентиляторный 11х10-1250;ШТ;113030000;700;7;ROH;;;
10294028;Ремень вентиляторный 11х10-1250;ШТ;113030000;1220;10;ROH;;;
10294029;Лампа светодиодная LED 8Вт Е27;ШТ;101060000;700;7;ROH;;;
10294029;Лампа светодиодная LED 8Вт Е27;ШТ;101060000;1061;10;ROH;;;
10294030;Аккумулятор VARTA 12 V 63Ач 610A (EN);ШТ;109040000;700;7;ROH;;;
10294030;Аккумулятор VARTA 12 V 63Ач 610A (EN);ШТ;109040000;1210;10;ROH;;;
10294031;Битум строительный 70/30;Т;113010000;700;7;ROH;;;
10294031;Битум строительный 70/30;Т;113010000;1180;10;ROH;;;
10294032;Фильтр-кувшин 1,2л;ШТ;118100000;1150;10;ROH;;;
10294033;Предохранитель ПН-2-400-УХЛ4 355А;ШТ;101020500;700;7;ROH;;;
10294033;Предохранитель ПН-2-400-УХЛ4 355А;ШТ;101020500;1061;10;ROH;;;
10294034;Кернер цельный N2;ШТ;108010000;1130;10;ROH;;;
10294035;Выкл.ВА51-35М2-340010-250А3000690AC-УХЛ3;ШТ;101020100;700;7;ROH;;;
10294035;Выкл.ВА51-35М2-340010-250А3000690AC-УХЛ3;ШТ;101020100;1061;10;ROH;;;
10294036;Пластина уплотнительная ЦВД СТ-212007;ШТ;107070200;700;7;ROH;;;
10294036;Пластина уплотнительная ЦВД СТ-212007;ШТ;107070200;1064;10;ROH;;;
10294037;Сталь лист. 0,8-08кп;Т;105010000;700;7;ROH;;;
10294037;Сталь лист. 0,8-08кп;Т;105010000;1070;10;ROH;;;
10294038;Указатель напр.УВНБУ 6-35кВ;ШТ;111010000;700;7;ROH;;;
10294038;Указатель напр.УВНБУ 6-35кВ;ШТ;111010000;1062;10;ROH;;;
10294039;Костюм из огн мат от пов t 44-46/194-200;ШТ;118090100;1140;10;ROH;;;
10294040;Костюм х/б КЩС 52-54/158-164;ШТ;118090100;1140;10;ROH;;;
10294041;Клей Момент125мл.;ШТ;113060000;1220;10;ROH;;;
10294042;Выключатель OptiDin ВМ63-1С16;ШТ;101020100;700;7;ROH;;;
10294042;Выключатель OptiDin ВМ63-1С16;ШТ;101020100;1061;10;ROH;;;
10294043;Задвижка Ду300 Ру2,5 фл.,под э/прив.;ШТ;106100000;700;7;ROH;;;
10294043;Задвижка Ду300 Ру2,5 фл.,под э/прив.;ШТ;106100000;1080;10;ROH;;;
10294044;Лампа светодиодная Navigator NLL-А65-12-;ШТ;101060000;700;7;ROH;;;
10294044;Лампа светодиодная Navigator NLL-А65-12-;ШТ;101060000;1061;10;ROH;;;
10294045;Сумка для документов Mendoza;ШТ;118020000;1161;10;ROH;;;
10294046;Набор маркеров 4 цв.;ШТ;118020000;1161;10;ROH;;;
10294047;Лампа накаливания МО 36-60;ШТ;101060000;700;7;ROH;;;
10294047;Лампа накаливания МО 36-60;ШТ;101060000;1061;10;ROH;;;
10294048;ЛГ500х15 1,0мм L=2500 лоток неперфориров;ПМ;102040000;700;7;ROH;;;
10294048;ЛГ500х15 1,0мм L=2500 лоток неперфориров;ПМ;102040000;1061;10;ROH;;;
10294049;Лампа накаливания МО-36-95 E27;ШТ;101060000;700;7;ROH;;;
10294049;Лампа накаливания МО-36-95 E27;ШТ;101060000;1061;10;ROH;;;
10294050;Сорбент Нефтесорб гидрофобизированный;КГ;114010000;1050;10;ROH;;;
10294051;Задвижка ВКЗ Ду100 Ру1,0 фланц.;ШТ;106100000;700;7;ROH;;;
10294051;Задвижка ВКЗ Ду100 Ру1,0 фланц.;ШТ;106100000;1080;10;ROH;;;
10294052;Рукоятка трубчатая Fs130-400-550;ШТ;118100000;1150;10;ROH;;;
10294053;Гильза соединительная аллюминиевая ГА-95;ШТ;102040000;700;7;ROH;;;
10294053;Гильза соединительная аллюминиевая ГА-95;ШТ;102040000;1061;10;ROH;;;
10294054;Пособие Действия при ДТП;ШТ;118080000;1161;10;ROH;;;
10294055;"Знак на пластике ""В3-П-I"" FB Вариант3";ШТ;116020000;700;7;ROH;;;
10294055;"Знак на пластике ""В3-П-I"" FB Вариант3";ШТ;116020000;1130;10;ROH;;;
10294056;Реле времени РВП-72 3221 110В 50Гц;ШТ;102010000;700;7;ROH;;;
10294056;Реле времени РВП-72 3221 110В 50Гц;ШТ;102010000;1061;10;ROH;;;
10294057;"Набор инструмента 1/2"", 1/4"", 81шт";ШТ;108010000;1130;10;ROH;;;
10294058;"Набор инструмента Force 4-14мм 1/4"" 46шт";ШТ;108010000;1130;10;ROH;;;
10294059;Светильник Omnis industry 224;ШТ;101060000;700;7;ROH;;;
10294059;Светильник Omnis industry 224;ШТ;101060000;1061;10;ROH;;;
10294060;Удлинитель УКм-4-50-16 4р/50м 16А IP44;ШТ;118100000;1150;10;ROH;;;
10294062;Пруток Л63 12 мм ГОСТ 2060-90;КГ;105020000;1070;10;ROH;;;
10294063;Улитка дымососа Д215х2 ч.86508А;ШТ;107060200;700;7;ROH;;;
10294063;Улитка дымососа Д215х2 ч.86508А;ШТ;107060200;1064;10;ROH;;;
10294064;Хомут 5х200;УПК;102040000;700;7;ROH;;;
10294064;Хомут 5х200;УПК;102040000;1061;10;ROH;;;
10294065;Папка скоросшиватель Дело 440 г/м2 150 ш;ШТ;118020000;1161;10;ROH;;;
10294066;Лента клейкая канц. Комус 15х33,10 шт/уп;УПК;118100000;1150;10;ROH;;;
10294067;Подшипник Ш-15 ГОСТ 3635-78;ШТ;105080000;1062;10;ROH;;;
10294068;Ацетонитрил ЧДА ТУ 6-09-5497-91;КГ;114020000;1050;10;ROH;;;
10294069;Степлер Novus B 54/3;ШТ;118020000;1161;10;ROH;;;
10294070;Леса К064.00.0 металлические сборные;ШТ;113010000;700;7;ROH;;;
10294070;Леса К064.00.0 металлические сборные;ШТ;113010000;1180;10;ROH;;;
10294071;Выключатель OptiDin ВМ63-2С16;ШТ;101020100;700;7;ROH;;;
10294071;Выключатель OptiDin ВМ63-2С16;ШТ;101020100;1061;10;ROH;;;
10294072;Предохранитель ПРС-25 с ПВД-II 6,3А;ШТ;101020500;700;7;ROH;;;
10294072;Предохранитель ПРС-25 с ПВД-II 6,3А;ШТ;101020500;1061;10;ROH;;;
10294073;Ведро пластиковое 4л;ШТ;118100000;1150;10;ROH;;;
10294074;Муфта кабельная 3ПКВТп-10-70/120;ШТ;102040000;700;7;ROH;;;
10294074;Муфта кабельная 3ПКВТп-10-70/120;ШТ;102040000;1061;10;ROH;;;
10294075;Прожектор светодиодный ПРС - 30;ШТ;101060000;700;7;ROH;;;
10294075;Прожектор светодиодный ПРС - 30;ШТ;101060000;1061;10;ROH;;;
10294076;Краска Attache 198696 45 мл;ШТ;118020000;1161;10;ROH;;;
10294077;Труба проф. 80х40х4-Ст.3пс/сп;Т;106010000;1090;10;ROH;;;
10294078;Роликоопора ротора вогоноопрокидывателя;ШТ;109040000;700;7;ROH;;;
10294078;Роликоопора ротора вогоноопрокидывателя;ШТ;109040000;1210;10;ROH;;;
10294079;Преобраз. давл. эталон.ПДЭ-020И-ДИ-180-В;ШТ;111010000;700;7;ROH;;;
10294079;Преобраз. давл. эталон.ПДЭ-020И-ДИ-180-В;ШТ;111010000;1062;10;ROH;;;
10294080;Нож десертный Норис;ШТ;118100000;1150;10;ROH;;;
10294081;Вал насоса 2Г-4358 Д 5000-32 (24НДН);ШТ;107010200;700;7;ROH;;;
10294081;Вал насоса 2Г-4358 Д 5000-32 (24НДН);ШТ;107010200;1064;10;ROH;;;
10294082;Труба 133х13 ч.272936;Т;107030300;700;7;ROH;;;
10294082;Труба 133х13 ч.272936;Т;107030300;1064;10;ROH;;;
10294083;Насос НМШ 5-25-4,0/4Б-10;ШТ;107010100;700;7;ROH;;;
10294083;Насос НМШ 5-25-4,0/4Б-10;ШТ;107010100;1064;10;ROH;;;
10294084;Маркер строительный FIT белый 138х11мм;ШТ;118020000;1161;10;ROH;;;
10294085;Гофра для сифона Jimten А-103;ШТ;118120000;700;7;ROH;;;
10294085;Гофра для сифона Jimten А-103;ШТ;118120000;1150;10;ROH;;;
10294086;Уголок 15*1/2 н/р;ШТ;106090000;700;7;ROH;;;
10294086;Уголок 15*1/2 н/р;ШТ;106090000;1080;10;ROH;;;
10294087;Втулка ч.7279 насоса КСВ-125-140;ШТ;107010200;700;7;ROH;;;
10294087;Втулка ч.7279 насоса КСВ-125-140;ШТ;107010200;1064;10;ROH;;;
10294088;Масло мотор.Газпромнефть Super 10W-30;Л;104030000;1170;10;ROH;;;
10294089;Бумага SvetoCopy (A4, 80г/м2, белизна 14;ШТ;115020000;1163;10;ROH;;;
10294090;Втулка СТ-201064-1;ШТ;107070200;700;7;ROH;;;
10294090;Втулка СТ-201064-1;ШТ;107070200;1064;10;ROH;;;
10294091;Кофе раств.NESCAFE GOLD 190Г;ШТ;118070000;1200;10;ROH;;;
10294092;Преобразователь АЕ2;ШТ;111010000;700;7;ROH;;;
10294092;Преобразователь АЕ2;ШТ;111010000;1062;10;ROH;;;
10294093;"Набор торцевых головок с акс.1/2""";КМП;108010000;1130;10;ROH;;;
10294094;Клапан Ду65 Ру2,5 б/у;ШТ;106100000;700;7;ROH;;;
10294094;Клапан Ду65 Ру2,5 б/у;ШТ;106100000;1080;10;ROH;;;
10294095;Струбцина G-обр. 50мм;ШТ;108010000;1130;10;ROH;;;
10294096;Манометр ДМ2005 Сг.У3 0-40кгс/с кл.т.1,5;ШТ;111010000;700;7;ROH;;;
10294096;Манометр ДМ2005 Сг.У3 0-40кгс/с кл.т.1,5;ШТ;111010000;1062;10;ROH;;;
10294097;Бокал для вина Princesa 230мл;ШТ;118100000;1150;10;ROH;;;
10294098;Бита PH2/PH3-60мм двухсторонняя;ШТ;108030000;1161;10;ROH;;;
10294099;лампа свет.T8 18W G13 1650Lm 26*1200mm;ШТ;101060000;700;7;ROH;;;
10294099;лампа свет.T8 18W G13 1650Lm 26*1200mm;ШТ;101060000;1061;10;ROH;;;
10294100;Подшипник 2007122 ГОСТ 333-79;ШТ;105080000;1062;10;ROH;;;
10294101;Пускатель ПМЛ-1220 220В;ШТ;101020400;700;7;ROH;;;
10294101;Пускатель ПМЛ-1220 220В;ШТ;101020400;1061;10;ROH;;;
10294102;Тройник ч.К936.00.00.108;ШТ;107070200;700;7;ROH;;;
10294102;Тройник ч.К936.00.00.108;ШТ;107070200;1064;10;ROH;;;
10294103;Вал насоса Н06.009.50.03 Д2500-62(18НДС);ШТ;107010200;700;7;ROH;;;
10294103;Вал насоса Н06.009.50.03 Д2500-62(18НДС);ШТ;107010200;1064;10;ROH;;;
10294104;Пружина Т-2-198;ШТ;107070200;700;7;ROH;;;
10294104;Пружина Т-2-198;ШТ;107070200;1064;10;ROH;;;
10294105;Щетки угольные Makita СВ-318 (2 шт);НАБ;108010000;1130;10;ROH;;;
